Season,Episode Number,Episode Title,Character,Dialogue,Timestamp,TalkingTo
2,3,Who Is Alive? (Transcript),Helly,We didn't have to ask you back.,1900-01-01 00:41:52,Cobel
2,3,Who Is Alive? (Transcript),Cobel,You didn't have a choice.,1900-01-01 00:41:58,Helly
2,3,Who Is Alive? (Transcript),Helly,Are you sure?,1900-01-01 00:42:03,Cobel
2,3,Who Is Alive? (Transcript),Helly,Why don't we reset?,1900-01-01 00:42:12,Cobel
2,3,Who Is Alive? (Transcript),Helly,It doesn't have to be this way.,1900-01-01 00:42:16,Cobel
2,3,Who Is Alive? (Transcript),Helly,Natalie.,1900-01-01 00:42:30,Cobel
2,3,Who Is Alive? (Transcript),Helly,Please see if the Board is available,1900-01-01 00:42:32,Cobel
2,3,Who Is Alive? (Transcript),Helly,for Ms. Cobel and myself.,1900-01-01 00:42:37,Cobel
2,3,Who Is Alive? (Transcript),Helly,Let's go speak with them together.,1900-01-01 00:42:52,Cobel
2,3,Who Is Alive? (Transcript),Helly,Harmony.,1900-01-01 00:43:58,Mark
2,3,Who Is Alive? (Transcript),Mark,"Thirty-three, 34, 35, 36,",1900-01-01 00:44:45,Reghabi
2,3,Who Is Alive? (Transcript),Mark,thirty s–,1900-01-01 00:44:51,Reghabi
2,3,Who Is Alive? (Transcript),Mark,Jesus Christ.,1900-01-01 00:44:53,Reghabi
2,3,Who Is Alive? (Transcript),Reghabi,Are you trying to burn a message to your innie into your retinas,1900-01-01 00:44:55,Mark
2,3,Who Is Alive? (Transcript),Reghabi,because your computer told you that was a brilliant idea?,1900-01-01 00:44:59,Mark
2,3,Who Is Alive? (Transcript),Mark,Yeah.,1900-01-01 00:45:06,Reghabi
2,3,Who Is Alive? (Transcript),Mark,"No, no. What? No, no, no, no, no.",1900-01-01 00:45:09,Reghabi
2,3,Who Is Alive? (Transcript),Mark,What are you… What?,1900-01-01 00:45:12,Reghabi
2,3,Who Is Alive? (Transcript),Reghabi,It doesn't work.,1900-01-01 00:45:14,Mark
2,3,Who Is Alive? (Transcript),Mark,No shit.,1900-01-01 00:45:17,Reghabi
2,3,Who Is Alive? (Transcript),Reghabi,The switch briefly dilates the pupils.,1900-01-01 00:45:17,Mark
2,3,Who Is Alive? (Transcript),Reghabi,Clean slate.,1900-01-01 00:45:20,Mark
2,3,Who Is Alive? (Transcript),Mark,"Okay, thank you. Thanks.",1900-01-01 00:45:21,Reghabi
2,3,Who Is Alive? (Transcript),Reghabi,"Also, you could blind yourself.",1900-01-01 00:45:21,Mark
2,3,Who Is Alive? (Transcript),Reghabi,And how was the innie gonna send you a message back?,1900-01-01 00:45:23,Mark
2,3,Who Is Alive? (Transcript),Mark,That's his problem. I don't know.,1900-01-01 00:45:27,Reghabi
2,3,Who Is Alive? (Transcript),Reghabi,"Mark, unlock the door.",1900-01-01 00:45:30,Mark
2,3,Who Is Alive? (Transcript),Mark,Why?,1900-01-01 00:45:32,Reghabi
2,3,Who Is Alive? (Transcript),Reghabi,We need to talk.,1900-01-01 00:45:34,Mark
2,3,Who Is Alive? (Transcript),Mark,"Oh, my God.",1900-01-01 00:45:36,Reghabi
2,3,Who Is Alive? (Transcript),Reghabi,"Mark, unlock the–",1900-01-01 00:45:36,Mark
2,3,Who Is Alive? (Transcript),Reghabi,"Mark, unlock this fucking door!",1900-01-01 00:45:38,Mark
2,3,Who Is Alive? (Transcript),Mark,Goddamn it. This goddamn fucking thing.,1900-01-01 00:45:45,Reghabi
2,3,Who Is Alive? (Transcript),Mark,What?,1900-01-01 00:45:52,Reghabi
2,3,Who Is Alive? (Transcript),Reghabi,There's an easier way.,1900-01-01 00:45:52,Mark
2,3,Who Is Alive? (Transcript),Mark,Didn't seem particularly easy for Petey.,1900-01-01 00:45:57,Reghabi
2,3,Who Is Alive? (Transcript),Reghabi,Heard about the OTC.,1900-01-01 00:46:02,Mark
2,3,Who Is Alive? (Transcript),Mark,"Yeah, my sister talked to my innie. He said a lot of things.",1900-01-01 00:46:08,Reghabi
2,3,Who Is Alive? (Transcript),Reghabi,Did he tell her your wife is alive at Lumon?,1900-01-01 00:46:15,Mark
2,3,Who Is Alive? (Transcript),Mark,Who told you that?,1900-01-01 00:46:20,Reghabi
2,3,Who Is Alive? (Transcript),Mark,Is she?,1900-01-01 00:46:33,Reghabi
2,3,Who Is Alive? (Transcript),Mark,Is Gemma alive?,1900-01-01 00:46:45,Reghabi
2,3,Who Is Alive? (Transcript),Reghabi,"She was, the last time I saw her.",1900-01-01 00:46:49,Mark
2,3,Who Is Alive? (Transcript),Mark,How could you not tell me?,1900-01-01 00:47:32,Reghabi
2,3,Who Is Alive? (Transcript),Reghabi,"We were interrupted, if you recall.",1900-01-01 00:47:34,Mark
2,3,Who Is Alive? (Transcript),Reghabi,"Mark, I want to help you, but you have to trust me.",1900-01-01 00:47:37,Mark
2,3,Who Is Alive? (Transcript),Mark,How the fu…,1900-01-01 00:47:44,Reghabi
2,3,Who Is Alive? (Transcript),Reghabi,"There is one way, and one way only, to get information in and out of Lumon,",1900-01-01 00:47:45,Mark
2,3,Who Is Alive? (Transcript),Reghabi,and that's reintegration.,1900-01-01 00:47:49,Mark
2,3,Who Is Alive? (Transcript),Reghabi,I'm better at it now. I can make it work with you.,1900-01-01 00:47:51,Mark
2,3,Who Is Alive? (Transcript),Reghabi,I can sew together a version of you that loves her with a version of you that can–,1900-01-01 00:47:55,Mark
2,3,Who Is Alive? (Transcript),Mark,Yes. Do it.,1900-01-01 00:47:59,Reghabi
2,3,Who Is Alive? (Transcript),Reghabi,You're sure?,1900-01-01 00:48:04,Mark
2,3,Who Is Alive? (Transcript),Mark,I wanna see my wife.,1900-01-01 00:48:07,Reghabi
2,3,Who Is Alive? (Transcript),Reghabi,The monitors differentiate the five brain wave frequencies,1900-01-01 00:49:04,Mark
2,3,Who Is Alive? (Transcript),Reghabi,of the innie and outie.,1900-01-01 00:49:07,Mark
2,3,Who Is Alive? (Transcript),Reghabi,"Delta, theta, alpha, beta, gamma.",1900-01-01 00:49:09,Mark
2,3,Who Is Alive? (Transcript),Reghabi,"One frequency, two waves per oscilloscope.",1900-01-01 00:49:12,Mark
2,3,Who Is Alive? (Transcript),Reghabi,"The waves aren't in sync. Not yet, anyway.",1900-01-01 00:49:18,Mark
2,3,Who Is Alive? (Transcript),Reghabi,That's what we're here to do.,1900-01-01 00:49:22,Mark
2,3,Who Is Alive? (Transcript),Reghabi,Lean forward.,1900-01-01 00:49:27,Mark
2,3,Who Is Alive? (Transcript),Mark,Is it gonna hurt?,1900-01-01 00:49:33,Reghabi
2,3,Who Is Alive? (Transcript),Reghabi,Ideally not.,1900-01-01 00:49:34,Mark
2,3,Who Is Alive? (Transcript),Reghabi,What does your mouth taste like?,1900-01-01 00:49:37,Mark
2,3,Who Is Alive? (Transcript),Mark,Nothing.,1900-01-01 00:49:40,Reghabi
2,3,Who Is Alive? (Transcript),Reghabi,Good.,1900-01-01 00:49:41,Mark
2,3,Who Is Alive? (Transcript),Mark,What the fuck?,1900-01-01 00:49:58,Reghabi
2,3,Who Is Alive? (Transcript),Reghabi,Shit.,1900-01-01 00:50:00,Mark
2,3,Who Is Alive? (Transcript),Reghabi,You all right?,1900-01-01 00:50:08,Mark
2,3,Who Is Alive? (Transcript),Mark,I don't know. Am I?,1900-01-01 00:50:10,Reghabi
2,3,Who Is Alive? (Transcript),Reghabi,I'm gonna start with easy questions and get more complex.,1900-01-01 00:50:12,Mark
2,3,Who Is Alive? (Transcript),Reghabi,Do you remember protocol?,1900-01-01 00:50:16,Mark
2,3,Who Is Alive? (Transcript),Mark,Is that the first question?,1900-01-01 00:50:19,Reghabi
2,3,Who Is Alive? (Transcript),Reghabi,"No, we haven't started yet.",1900-01-01 00:50:19,Mark
2,3,Who Is Alive? (Transcript),Mark,"Yes, I remember.",1900-01-01 00:50:22,Reghabi
2,3,Who Is Alive? (Transcript),Reghabi,Relax your body. You should feel good when this is over. Who am I?,1900-01-01 00:50:23,Mark
2,3,Who Is Alive? (Transcript),Mark,"Okay, so are–",1900-01-01 00:50:30,Reghabi
2,3,Who Is Alive? (Transcript),Reghabi,We've started. Who am I?,1900-01-01 00:50:31,Mark
2,3,Who Is Alive? (Transcript),Mark,Asal Reghabi.,1900-01-01 00:50:33,Reghabi
2,3,Who Is Alive? (Transcript),Reghabi,Where are we?,1900-01-01 00:50:34,Mark
2,3,Who Is Alive? (Transcript),Mark,My basement.,1900-01-01 00:50:36,Reghabi
2,3,Who Is Alive? (Transcript),Reghabi,What was your mother's name?,1900-01-01 00:50:38,Mark
2,3,Who Is Alive? (Transcript),Mark,Fern Scout.,1900-01-01 00:50:40,Reghabi
2,3,Who Is Alive? (Transcript),Reghabi,What was her eye color?,1900-01-01 00:50:42,Mark
2,3,Who Is Alive? (Transcript),Reghabi,Seriously?,1900-01-01 00:50:47,Mark
2,3,Who Is Alive? (Transcript),Mark,Brown. It was brown.,1900-01-01 00:50:48,Reghabi
2,3,Who Is Alive? (Transcript),Reghabi,Did you love her?,1900-01-01 00:50:51,Mark
2,3,Who Is Alive? (Transcript),Mark,Yeah.,1900-01-01 00:50:54,Reghabi
2,3,Who Is Alive? (Transcript),Reghabi,Name a dam.,1900-01-01 00:50:58,Mark
2,3,Who Is Alive? (Transcript),Mark,Hoover.,1900-01-01 00:51:00,Reghabi
2,3,Who Is Alive? (Transcript),Reghabi,What does MDR stand for?,1900-01-01 00:51:03,Mark
2,3,Who Is Alive? (Transcript),Mark,What?,1900-01-01 00:51:06,Reghabi
2,3,Who Is Alive? (Transcript),Reghabi,MDR.,1900-01-01 00:51:07,Mark
2,3,Who Is Alive? (Transcript),Mark,Mystic–,1900-01-01 00:51:11,Reghabi
2,3,Who Is Alive? (Transcript),Reghabi,That's wrong.,1900-01-01 00:51:11,Mark
2,3,Who Is Alive? (Transcript),Reghabi,What is something for which you feel shame?,1900-01-01 00:51:14,Mark
2,3,Who Is Alive? (Transcript),Reghabi,Shame.,1900-01-01 00:51:19,Mark
2,3,Who Is Alive? (Transcript),Mark,My dog died when I was a kid. It was my fault.,1900-01-01 00:51:22,Reghabi
2,3,Who Is Alive? (Transcript),Reghabi,Why?,1900-01-01 00:51:25,Mark
2,3,Who Is Alive? (Transcript),Mark,I left the gate open.,1900-01-01 00:51:28,Reghabi
2,3,Who Is Alive? (Transcript),Reghabi,Where were you born?,1900-01-01 00:51:31,Mark
2,3,Who Is Alive? (Transcript),Mark,I'm not sure.,1900-01-01 00:51:38,Reghabi
2,3,Who Is Alive? (Transcript),Reghabi,What month is it?,1900-01-01 00:51:41,Mark
2,3,Who Is Alive? (Transcript),Mark,"You mean, what quarter?",1900-01-01 00:51:43,Reghabi
2,3,Who Is Alive? (Transcript),Mark,Wait.,1900-01-01 00:51:46,Reghabi
2,3,Who Is Alive? (Transcript),Reghabi,What is your first memory?,1900-01-01 00:51:48,Mark
2,3,Who Is Alive? (Transcript),Mark,I don't know.,1900-01-01 00:51:51,Reghabi
2,3,Who Is Alive? (Transcript),Reghabi,Tell me.,1900-01-01 00:51:51,Mark
2,3,Who Is Alive? (Transcript),Mark,Holy shit.,1900-01-01 00:51:56,Reghabi
2,3,Who Is Alive? (Transcript),Mark,I don't know. I don't remember.,1900-01-01 00:51:58,Reghabi
2,3,Who Is Alive? (Transcript),Reghabi,Tell me.,1900-01-01 00:51:58,Mark
2,3,Who Is Alive? (Transcript),Reghabi,Tell me your first memory.,1900-01-01 00:52:00,Mark
2,3,Who Is Alive? (Transcript),Mark,I don't remember.,1900-01-01 00:52:00,Reghabi
2,3,Who Is Alive? (Transcript),Petey,"Hey there, you on the table.",1900-01-01 00:52:03,Reghabi
2,3,Who Is Alive? (Transcript),Petey,I wonder if you'd mind taking a brief survey.,1900-01-01 00:52:05,Reghabi
2,3,Who Is Alive? (Transcript),Petey,Five questions.,1900-01-01 00:52:09,Reghabi
2,3,Who Is Alive? (Transcript),Petey,"To start out, who are you?",1900-01-01 00:52:11,Reghabi
2,4,Woe's Hollow (Transcript),Irving,Hello!,1900-01-01 00:00:35,Mark
2,4,Woe's Hollow (Transcript),Irving,Hello!,1900-01-01 00:00:41,Mark
2,4,Woe's Hollow (Transcript),Mark,Irving!,1900-01-01 00:00:49,Irving
2,4,Woe's Hollow (Transcript),Mark,It's me. I'm up here!,1900-01-01 00:00:52,Irving
2,4,Woe's Hollow (Transcript),Irving,Mark!,1900-01-01 00:00:52,Mark
2,4,Woe's Hollow (Transcript),Mark,Yeah!,1900-01-01 00:00:55,Irving
2,4,Woe's Hollow (Transcript),Mark,Hey!,1900-01-01 00:00:57,Irving
2,4,Woe's Hollow (Transcript),Irving,What's happening? Where are we?,1900-01-01 00:01:01,Mark
2,4,Woe's Hollow (Transcript),Mark,"I have no fucking idea, but there's a path up the cliff right down there!",1900-01-01 00:01:04,Irving
2,4,Woe's Hollow (Transcript),Irving,Do you want me to come up?,1900-01-01 00:01:12,Mark
2,4,Woe's Hollow (Transcript),Mark,"Well, yeah!",1900-01-01 00:01:15,Irving
2,4,Woe's Hollow (Transcript),Irving,I'm on the ice. I'm on the fucking ice!,1900-01-01 00:01:19,Mark
2,4,Woe's Hollow (Transcript),Mark,Maybe get off of it. Come on!,1900-01-01 00:01:24,Irving
2,4,Woe's Hollow (Transcript),Irving,I'm coming! I'm-I'm coming!,1900-01-01 00:01:33,Mark
2,4,Woe's Hollow (Transcript),Mark,Be careful! It's very steep!,1900-01-01 00:01:45,Irving
2,4,Woe's Hollow (Transcript),Helly,Irving.,1900-01-01 00:02:25,Irving
2,4,Woe's Hollow (Transcript),Irving,Helly!,1900-01-01 00:02:27,Helly
2,4,Woe's Hollow (Transcript),Irving,Where did you come from?,1900-01-01 00:02:30,Helly
2,4,Woe's Hollow (Transcript),Helly,I don't know.,1900-01-01 00:02:32,Irving
2,4,Woe's Hollow (Transcript),Helly,What are we doing out here?,1900-01-01 00:02:33,Mark
2,4,Woe's Hollow (Transcript),Mark,Up here!,1900-01-01 00:02:35,Helly
2,4,Woe's Hollow (Transcript),Mark,Follow my voice!,1900-01-01 00:02:38,Helly
2,4,Woe's Hollow (Transcript),Helly,Mark!,1900-01-01 00:02:43,Mark
2,4,Woe's Hollow (Transcript),Irving,Mark!,1900-01-01 00:02:48,Mark
2,4,Woe's Hollow (Transcript),Mark,Up here!,1900-01-01 00:02:50,Irving
2,4,Woe's Hollow (Transcript),Irving,Mark.,1900-01-01 00:02:55,Mark
2,4,Woe's Hollow (Transcript),Mark,Hey!,1900-01-01 00:02:56,Irving
2,4,Woe's Hollow (Transcript),Mark,Are you okay?,1900-01-01 00:02:58,Irving
2,4,Woe's Hollow (Transcript),Irving,Did you wake up on the ice too?,1900-01-01 00:03:00,Mark
2,4,Woe's Hollow (Transcript),Mark,Yeah. What about you?,1900-01-01 00:03:00,Irving
2,4,Woe's Hollow (Transcript),Helly,On the cliff.,1900-01-01 00:03:01,Irving
2,4,Woe's Hollow (Transcript),Irving,"Oh, my God.",1900-01-01 00:03:05,Helly
2,4,Woe's Hollow (Transcript),Dylan,Is it you?,1900-01-01 00:03:09,Helly
2,4,Woe's Hollow (Transcript),Helly,Of course it's us.,1900-01-01 00:03:09,Dylan
2,4,Woe's Hollow (Transcript),Dylan,"Holy shit! Out-fucking-side. Oh, my God. I mean, I knew there was no actual ceiling, but this is fucking insane.",1900-01-01 00:03:11,Helly
2,4,Woe's Hollow (Transcript),Helly,Hello? Hello?,1900-01-01 00:03:22,Dylan
2,4,Woe's Hollow (Transcript),Mark,What is that?,1900-01-01 00:03:35,Helly
2,4,Woe's Hollow (Transcript),Milchick,"Good morning, Refiners.",1900-01-01 00:04:30,Dylan
2,4,Woe's Hollow (Transcript),Milchick,"This is Mr. Milchick from work, and I'm thrilled to welcome you to your first ever outdoor retreat and team-building occurrence.",1900-01-01 00:04:33,Dylan
2,4,Woe's Hollow (Transcript),Milchick,"This ORTBO is in response to your desire to see the outside world. With your outies' blessings, you will spend the next two calendar days walking the meadows, thickets, brambles and brooks that make up the Dieter Eagan National Forest.",1900-01-01 00:04:44,Dylan
2,4,Woe's Hollow (Transcript),Dylan,Who the fuck is Dieter Eagan?,1900-01-01 00:05:03,Milchick
2,4,Woe's Hollow (Transcript),Milchick,"Dieter Eagan? Some of you may be quietly yearning to learn more. The truth you seek lies within the fourth appendix. Kier dictated a fourth appendix in his final hours of life, a text of such sanctity that it is forbidden upon the severed floor. It's waiting for you in Scissor Cave, the very same grotto where Kier Eagan tamed the four tempers for the very first time.",1900-01-01 00:05:07,Dylan
2,4,Woe's Hollow (Transcript),Milchick,"And do remember, “Stray not from Kier's path, lest you roil nature's wrath.” There will be help along the way. Happy fortunes, MDR.",1900-01-01 00:05:39,Irving
2,4,Woe's Hollow (Transcript),Irving,Scissor Cave.,1900-01-01 00:06:04,Dylan
2,4,Woe's Hollow (Transcript),Dylan,What the fuck is that?,1900-01-01 00:06:17,Helly
2,4,Woe's Hollow (Transcript),Helly,He looks like Mark.,1900-01-01 00:06:28,Dylan
2,4,Woe's Hollow (Transcript),Mark,Milchick said there'd be help along the way.,1900-01-01 00:06:42,Irving
2,4,Woe's Hollow (Transcript),Irving,I wouldn't trust a word out of that mountebank's mouth. Not even televisually.,1900-01-01 00:06:46,Mark
2,4,Woe's Hollow (Transcript),Mark,"Not like we have a lot of other options right now, Irv.",1900-01-01 00:07:05,Irving
2,4,Woe's Hollow (Transcript),Helly,Wait.,1900-01-01 00:09:48,Irving
2,4,Woe's Hollow (Transcript),Helly,“Chapter one.”,1900-01-01 00:10:33,Irving
2,4,Woe's Hollow (Transcript),Helly,"“I was not born into this world alone. The lodgings of my mother's womb I shared with another, a twin brother who was called Dieter.”",1900-01-01 00:10:36,Irving
2,4,Woe's Hollow (Transcript),Irving,Kier had a twin?,1900-01-01 00:10:47,Dylan
2,4,Woe's Hollow (Transcript),Dylan,That's what those things are.,1900-01-01 00:10:50,Irving
2,4,Woe's Hollow (Transcript),Mark,Yeah.,1900-01-01 00:10:53,Helly
2,4,Woe's Hollow (Transcript),Helly,"“In infancy, he was my bosom friend. But as we blossomed into boyhood, he beseeched me to take to the wood with him to live as paupers. My love for my twin unbalancing my judgment, I acceded, and we ventured into the wood towards…”",1900-01-01 00:10:55,Mark
2,4,Woe's Hollow (Transcript),Helly and Dylan,“Woe's Hollow.”,1900-01-01 00:11:14,Irving
2,4,Woe's Hollow (Transcript),Irving,"So, we're to walk in the brothers' footsteps.",1900-01-01 00:11:23,Helly and Dylan
2,4,Woe's Hollow (Transcript),Irving,“He always crept like this at this hour.”,1900-01-01 00:11:33,Kier
2,4,Woe's Hollow (Transcript),Irving,"“Once concealed by flora, my brother…”",1900-01-01 00:11:37,Kier
2,4,Woe's Hollow (Transcript),Kier,“…unfastened himself.”,1900-01-01 00:11:41,Irving
2,4,Woe's Hollow (Transcript),Kier,“The din of his fervor fell strangely into concert with the music of the wood.”,1900-01-01 00:11:43,Irving
2,4,Woe's Hollow (Transcript),Kier,“His every thrust found rhythm with the trill of the crickets…”,1900-01-01 00:11:51,Kier and Irving
2,4,Woe's Hollow (Transcript),Kier and Irving,“…and the moaning of the wind…”,1900-01-01 00:11:57,Kier
2,4,Woe's Hollow (Transcript),Kier and Irving,“…and the snowfall's yearly thaw.”,1900-01-01 00:12:00,Kier
2,4,Woe's Hollow (Transcript),Kier,"“Dieter became, on that night an instrument of nature…”",1900-01-01 00:12:04,Kier and Irving
2,4,Woe's Hollow (Transcript),Kier and Irving,“and nature played Dieter with elegance.”,1900-01-01 00:12:09,Irving
2,4,Woe's Hollow (Transcript),Irving,“I had no choice but to listen as he spilt his lineage upon the soil.”,1900-01-01 00:12:12,Kier and Irving
2,4,Woe's Hollow (Transcript),Dylan,Now there's a me one.,1900-01-01 00:12:43,Irving
2,4,Woe's Hollow (Transcript),Mark,You okay?,1900-01-01 00:13:28,Helly
2,4,Woe's Hollow (Transcript),Helly,Yeah. I just wish I knew where we were going.,1900-01-01 00:13:31,Mark
2,4,Woe's Hollow (Transcript),Dylan,Fuck.,1900-01-01 00:13:59,Irving
2,4,Woe's Hollow (Transcript),Irving,What were you and Helly talking about back there?,1900-01-01 00:14:24,Mark
2,4,Woe's Hollow (Transcript),Mark,When?,1900-01-01 00:14:37,Irving
2,4,Woe's Hollow (Transcript),Irving,I don't trust her. I think she might be lying about what her outie saw.,1900-01-01 00:14:39,Mark
2,4,Woe's Hollow (Transcript),Mark,Why would you think that?,1900-01-01 00:14:46,Irving
2,4,Woe's Hollow (Transcript),Irving,Night gardeners.,1900-01-01 00:14:48,Mark
2,4,Woe's Hollow (Transcript),Irving,It's clear you do not have an objective perspective due to your feelings for her.,1900-01-01 00:14:52,Mark
2,4,Woe's Hollow (Transcript),Mark,"My feelings for her have nothing to do with anything, okay–",1900-01-01 00:14:56,Irving
2,4,Woe's Hollow (Transcript),Dylan,What the fuck?,1900-01-01 00:15:20,Irving
2,4,Woe's Hollow (Transcript),Irving,What is it?,1900-01-01 00:15:25,Mark
2,4,Woe's Hollow (Transcript),Mark,I don't know. Looks like a seal?,1900-01-01 00:15:27,Irving
2,4,Woe's Hollow (Transcript),Helly,Why does it look so messed up?,1900-01-01 00:15:37,Mark
2,4,Woe's Hollow (Transcript),Mark,I don't know. Maybe this is what dead things look like.,1900-01-01 00:15:40,Helly
2,4,Woe's Hollow (Transcript),Irving,We should eat it.,1900-01-01 00:15:46,Dylan
2,4,Woe's Hollow (Transcript),Dylan,Pardon me?,1900-01-01 00:15:48,Irving
2,4,Woe's Hollow (Transcript),Irving,We don't know if there's food waiting at the hollow. We don't even know where we are.,1900-01-01 00:15:49,Dylan
2,4,Woe's Hollow (Transcript),Dylan,"They can't let anything happen to us. It's an ORTBO. Outdoor retreat team-building occurrence. Right, Mark?",1900-01-01 00:15:54,Irving
2,4,Woe's Hollow (Transcript),Irving,We don't know what this is. We don't know anything!,1900-01-01 00:16:01,Mark
2,4,Woe's Hollow (Transcript),Mark,"Irving, calm down.",1900-01-01 00:16:04,Irving
2,4,Woe's Hollow (Transcript),Mark,We all know you had a bad experience the last time you were outside–,1900-01-01 00:16:09,Irving
2,4,Woe's Hollow (Transcript),Irving,Who said I had a bad experience?,1900-01-01 00:16:12,Mark
2,4,Woe's Hollow (Transcript),Mark,"Oh, my God.",1900-01-01 00:16:14,Irving
2,4,Woe's Hollow (Transcript),Irving,"What did you tell him, dumbass?",1900-01-01 00:16:17,Dylan
2,4,Woe's Hollow (Transcript),Dylan,Nothing! What the fuck?,1900-01-01 00:16:19,Irving
2,4,Woe's Hollow (Transcript),Mark,Let's just get to the hollow.,1900-01-01 00:16:23,Dylan
2,4,Woe's Hollow (Transcript),Milchick,Kier's twin was always with him. That's why we provided the very same for each of you.,1900-01-01 00:17:19,Dylan
2,4,Woe's Hollow (Transcript),Dylan,Fuck you all. I was right.,1900-01-01 00:17:28,Irving
2,4,Woe's Hollow (Transcript),Irving,Mr. Milchick.,1900-01-01 00:17:30,Dylan
2,4,Woe's Hollow (Transcript),Milchick,"This is the tallest waterfall on the planet. You have followed the path of Kier and Dieter, and reached Woe's Hollow. You stand upon sacred earth.",1900-01-01 00:17:32,Irving
2,4,Woe's Hollow (Transcript),Irving,"We're starving, Mr. Milchick.",1900-01-01 00:17:47,Milchick
2,4,Woe's Hollow (Transcript),Milchick,"Are you? I thought the waterfall's grandeur would satiate you. I'm teasing, of course. Lumon will always protect and provide. Right this way.",1900-01-01 00:17:50,Irving
2,4,Woe's Hollow (Transcript),Milchick,"Miss Huang has been readying the grill for which we brought in copious luxury meats. The fire will be used for marshmallows and a recital later. The tents, as you can see, are MDR blue and the outhouse is stocked with four-ply washroom tissue.",1900-01-01 00:19:06,Helly
2,4,Woe's Hollow (Transcript),Helly,Wow.,1900-01-01 00:19:28,Milchick
2,4,Woe's Hollow (Transcript),Milchick,"Wow, indeed, Helly R.",1900-01-01 00:19:30,Helly
2,4,Woe's Hollow (Transcript),Milchick,"Also, for your comfort and safety, torches, which can provide both a heat and a light source. Double duty.",1900-01-01 00:19:33,Helly
2,4,Woe's Hollow (Transcript),Mark,It's beautiful.,1900-01-01 00:19:46,Ms. Huang
2,4,Woe's Hollow (Transcript),Ms. Huang,"Pretty cool, right?",1900-01-01 00:19:49,Mark
2,4,Woe's Hollow (Transcript),Irving,"Yes, lovely.",1900-01-01 00:19:54,Ms. Huang
2,4,Woe's Hollow (Transcript),Helly,Irving?,1900-01-01 00:20:02,Irving
2,4,Woe's Hollow (Transcript),Irving,Enter.,1900-01-01 00:20:03,Helly
2,4,Woe's Hollow (Transcript),Helly,Made you a snow seal. In case you were hungry.,1900-01-01 00:20:18,Irving
2,4,Woe's Hollow (Transcript),Irving,Yeah. I feel silly for suggesting we eat that animal. I suppose it sounded alarmist and paranoid. Irrational.,1900-01-01 00:20:31,Helly
2,4,Woe's Hollow (Transcript),Helly,No. It was fine. We were all a little… Yeah.,1900-01-01 00:20:44,Irving
2,4,Woe's Hollow (Transcript),Irving,What did you really see during the overtime contingency?,1900-01-01 00:21:03,Helly
2,4,Woe's Hollow (Transcript),Helly,I told you.,1900-01-01 00:21:14,Irving
2,4,Woe's Hollow (Transcript),Irving,It's okay. It won't change anything.,1900-01-01 00:21:17,Helly
2,4,Woe's Hollow (Transcript),Helly,Irving.,1900-01-01 00:21:31,Irving
2,4,Woe's Hollow (Transcript),Helly,Okay.,1900-01-01 00:21:43,Milchick
2,4,Woe's Hollow (Transcript),Milchick,"“Dieter lay unwashed in his bedroll, though the hollow's pool was primed for bathing. We ate of the hare we'd caught and told each other rhyming jokes till our gullets ached. But at last, the thought tickling my mouth emerged. 'We must return to Father,' I said. 'But I promise to look after you in the ether mill.' When at last a sound came from him, it was a bewailing whimper. He believed, I suppose, that we'd be woodland paupers forever.”",1900-01-01 00:22:06,Helly
2,4,Woe's Hollow (Transcript),Milchick,"“I was looking at him when his eye came out. It popped from the socket, driven by a sudden torrent of pus from his skull. And he reached up to grasp at his hair, which was suddenly moss that tore easily from his bleeding scalp.”",1900-01-01 00:22:48,Irving
2,4,Woe's Hollow (Transcript),Irving,Good heavens.,1900-01-01 00:23:10,Milchick
2,4,Woe's Hollow (Transcript),Milchick,"“And as the pus from his eye thickened into sap, I turned from my gargling brother and walked to the pool of the hollow, where I knew the waterfall would drown out my brother's cries.”",1900-01-01 00:23:11,Irving
2,4,Woe's Hollow (Transcript),Dylan,That's actually really smart.,1900-01-01 00:23:28,Milchick
2,4,Woe's Hollow (Transcript),Milchick,"“And it was here that I first encountered the temper Woe, a gaunt bride, half the height of a natural woman. She spoke to me directly from her eyes and said, 'This is your doing. You suffered his wantonness. Now he's no one's brother. Only chaos's whore.'”",1900-01-01 00:23:30,Dylan
2,4,Woe's Hollow (Transcript),Milchick,The end.,1900-01-01 00:24:27,Helly
2,4,Woe's Hollow (Transcript),Milchick,"Perhaps in the morning, we'll have time for the next chapter… “Kier and the Thieving Nanny.”",1900-01-01 00:24:35,Helly
2,4,Woe's Hollow (Transcript),Helly,Creepy.,1900-01-01 00:24:44,Irving
2,4,Woe's Hollow (Transcript),Irving,"Did his brother really die that way, Mr. Milchick?",1900-01-01 00:24:47,Helly
2,4,Woe's Hollow (Transcript),Milchick,The handbook enriches our work with tales of the founder's life. Every word is truth.,1900-01-01 00:24:54,Irving
2,4,Woe's Hollow (Transcript),Helly,I'm sorry. Sorry.,1900-01-01 00:25:06,Milchick
2,4,Woe's Hollow (Transcript),Milchick,Helly.,1900-01-01 00:25:09,Helly
2,4,Woe's Hollow (Transcript),Helly,What?,1900-01-01 00:25:12,Milchick
2,4,Woe's Hollow (Transcript),Milchick,Helly R.?,1900-01-01 00:25:17,Helly
